ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 08:08:19.267297308 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,115.153 ms,101.657 ms,16 key points,15.3765 ms,17 key points,232.187 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 08:18:27.310753383 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,121.968 ms,109.512 ms,16 key points,14.7444 ms,17 key points,246.224 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 09:14:55.915979888 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,163.168 ms,235.147 ms,45 key points,49.2508 ms,48 key points,447.565 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 09:17:11.730421014 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,699.226 ms,1634.85 ms,169 key points,465.36 ms,179 key points,2799.44 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 09:18:45.124170982 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,574.213 ms,3131.78 ms,101 key points,3253.77 ms,107 key points,6959.77 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 09:19:45.423027491 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd -o 0 ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,563.471 ms,3150.81 ms,101 key points,3243.16 ms,101 key points,6957.44 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 09:20:44.610803473 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd -o 1 -r 0.4 -s .02 ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,127.526 ms,165.376 ms,53 key points,9.09793 ms,57 key points,302 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 09:21:23.592465203 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd -o 1 -r 0.4 -s 0.2 ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,130.14 ms,150.149 ms,19 key points,23.8258 ms,21 key points,304.115 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 09:21:59.250076785 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd -o 1 -r 0.4 -s 0.1 ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,128.283 ms,127.902 ms,43 key points,18.9316 ms,45 key points,275.116 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 09:23:38.770778139 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd -o 1 -r 0.4 -s 0.1 ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,130.281 ms,131.325 ms,43 key points,20.7362 ms,45 key points,282.342 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 09:24:15.512691118 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd -o 1 -r 0.2 -s 0.05 ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,231.261 ms,423.021 ms,178 key points,73.7979 ms,182 key points,728.08 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 15:00:06.739223966 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20230609_medium.pcd -o 1 -r 0.2 -s 0.05 -scale 0.01 ,../../01_feature_ext/files/20230609_medium.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,979.456 ms,9906.53 ms,1738 key points,1280.21 ms,1882 key points,12166.2 ms,
ChrisLegion,./04_narf_feature_extraction_and_correlation,10/13/23 15:03:09.174905711 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20230609_medium.pcd -o 0 -r 0.2 -s 0.50 -scale 0.01 ,../../01_feature_ext/files/20230609_medium.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,964.655 ms,41385.6 ms,417 key points,14835.2 ms,417 key points,57185.4 ms,
ChrisLegion,/home/christian/pcl_projects/02_correspondence_estimation/build/06_narf_feature_extraction_and_RANSAC,10/19/23 16:41:21.389603547 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,161.259 ms,134.26 ms,16 key points,18 ms,17 key points,313.52 ms,
ChrisLegion,/home/christian/pcl_projects/02_correspondence_estimation/build/06_narf_feature_extraction_and_RANSAC,10/19/23 17:19:13.643385045 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,117.826 ms,103.714 ms,16 key points,15.936 ms,17 key points,237.476 ms,
ChrisLegion,/home/christian/pcl_projects/02_correspondence_estimation/build/06_narf_feature_extraction_and_RANSAC,10/19/23 17:21:05.645615339 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,117.93 ms,100.829 ms,16 key points,15.637 ms,17 key points,234.396 ms,
ChrisLegion,/home/christian/pcl_projects/02_correspondence_estimation/build/06_narf_feature_extraction_and_RANSAC,10/19/23 17:29:25.38429753 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,124.052 ms,101.901 ms,16 key points,15.4807 ms,17 key points,241.433 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 17:31:20.730562220 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,115.263 ms,100.477 ms,16 key points,15.6749 ms,17 key points,231.415 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 17:38:40.993749104 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,124.014 ms,106.376 ms,16 key points,15.2695 ms,17 key points,245.66 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 17:40:12.647782665 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,122.944 ms,106.881 ms,16 key points,15.2914 ms,17 key points,245.116 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 17:40:46.615731881 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,124.33 ms,108.036 ms,16 key points,15.6431 ms,17 key points,248.01 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 17:41:14.147404433 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,122.666 ms,109.256 ms,16 key points,15.648 ms,17 key points,247.57 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 17:42:18.599252519 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,118.704 ms,107.831 ms,16 key points,15.2744 ms,17 key points,241.809 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 17:56:53.79306669 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,123.108 ms,105.399 ms,16 key points,14.286 ms,17 key points,242.793 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:02:02.653039084 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,117.805 ms,101.53 ms,16 key points,15.4692 ms,17 key points,234.804 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:13:13.866976907 UTC,../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ,../../01_feature_ext/files/20231008_09_couch_top_right_legion_filtered.pcd ../../01_feature_ext/files/20231008_09_couch_middle_legion_filtered.pcd,117.988 ms,108.616 ms,16 key points,15.2078 ms,17 key points,241.812 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:16:34.935753672 UTC,../../01_feature_ext/files/20231014_med8_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered.pcd ,../../01_feature_ext/files/20231014_newscene7_filtered.pcd ../../01_feature_ext/files/20231014_med8_tf.pcd,261.828 ms,1206.2 ms,19 key points,585.81 ms,19 key points,2053.84 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:17:57.719461042 UTC,../../01_feature_ext/files/20231014_med8_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered.pcd -r 0.2 ,../../01_feature_ext/files/20231014_newscene7_filtered.pcd ../../01_feature_ext/files/20231014_med8_tf.pcd,615.988 ms,14372 ms,76 key points,2427.52 ms,80 key points,17415.5 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:18:28.595697426 UTC,../../01_feature_ext/files/20231014_med8_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd -r 0.2 ,../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd ../../01_feature_ext/files/20231014_med8_tf.pcd,624.464 ms,14538.5 ms,88 key points,2676.94 ms,93 key points,17839.9 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:19:56.585634701 UTC,../../01_feature_ext/files/20231014_med8_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd -r 0.2 ,../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd ../../01_feature_ext/files/20231014_med8_tf.pcd,662.336 ms,14705.8 ms,88 key points,2684.96 ms,93 key points,18053 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:22:14.855516119 UTC,../../01_feature_ext/files/20231014_med8_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd -r 0.2 ,../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd ../../01_feature_ext/files/20231014_med8_tf.pcd,634.739 ms,14876 ms,88 key points,2860.97 ms,93 key points,18371.7 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:22:52.991432601 UTC,../../01_feature_ext/files/20231014_med8_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd -r 0.2 ,../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd ../../01_feature_ext/files/20231014_med8_tf.pcd,670.162 ms,14852.9 ms,88 key points,2700.66 ms,93 key points,18223.8 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:24:19.334433370 UTC,../../01_feature_ext/files/20231014_med8_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd -r 0.2 ,../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd ../../01_feature_ext/files/20231014_med8_tf.pcd,650.802 ms,14533.7 ms,88 key points,2677.9 ms,93 key points,17862.4 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:27:36.515981228 UTC,../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd,482.312 ms,1176.92 ms,206 key points,485.4 ms,212 key points,2144.63 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:28:40.642021068 UTC,../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd,511.598 ms,1205.55 ms,206 key points,491.23 ms,212 key points,2208.37 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:29:52.235312740 UTC,../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd,510.059 ms,1200.78 ms,206 key points,481.776 ms,212 key points,2192.61 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:32:08.170517851 UTC,../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd ../../01_feature_ext/files/20231014_med5.pcd ,../../01_feature_ext/files/20231014_med5.pcd ../../01_feature_ext/files/20231014_newscene7_filtered_tf.pcd,476.01 ms,981.694 ms,320 key points,42.4348 ms,326 key points,1500.14 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:32:23.52382085 UTC,../../01_feature_ext/files/20231014_newscene7_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene7_filtered.pcd,469.957 ms,1109.47 ms,206 key points,456.197 ms,212 key points,2035.62 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:33:19.482079377 UTC,../../01_feature_ext/files/20231014_newscene6_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene6_filtered.pcd,473.384 ms,1104.44 ms,206 key points,467.725 ms,212 key points,2045.55 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:33:49.733894863 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,473.575 ms,1128.82 ms,206 key points,449.859 ms,212 key points,2052.26 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:36:29.459990443 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,512.147 ms,1196.14 ms,206 key points,487.269 ms,212 key points,2195.55 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:37:01.558396472 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,491.774 ms,1182 ms,206 key points,479.368 ms,212 key points,2153.14 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:37:27.933868563 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd -r 0.2 ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,928.248 ms,24649.6 ms,691 key points,6091.99 ms,761 key points,31669.9 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:38:46.979932148 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd -r 0.4 ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,517.28 ms,2211.49 ms,298 key points,910.2 ms,317 key points,3638.97 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:38:57.524554895 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,474.564 ms,1125.64 ms,206 key points,457.372 ms,212 key points,2057.57 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:39:21.713062882 UTC,../../01_feature_ext/files/20231014_newscene_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene_filtered.pcd,469.234 ms,1114.06 ms,206 key points,455.386 ms,212 key points,2038.68 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:40:41.561802605 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,476.437 ms,1118.77 ms,206 key points,457.159 ms,212 key points,2052.37 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:41:15.646140296 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,502.614 ms,1187.57 ms,206 key points,470.131 ms,212 key points,2160.32 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:41:46.605393581 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,505.63 ms,1146.24 ms,206 key points,471.718 ms,212 key points,2123.59 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:42:28.992406573 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,496.277 ms,1182.9 ms,206 key points,481.724 ms,212 key points,2160.9 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:43:03.165787357 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,511.876 ms,1183.65 ms,206 key points,473.619 ms,212 key points,2169.15 ms,
ChrisLegion,./06_narf_feature_extraction_and_RANSAC,10/19/23 18:43:34.430149065 UTC,../../01_feature_ext/files/20231014_newscene2_filtered.pcd ../../01_feature_ext/files/20231014_med5_tf.pcd ,../../01_feature_ext/files/20231014_med5_tf.pcd ../../01_feature_ext/files/20231014_newscene2_filtered.pcd,495.124 ms,1180.73 ms,206 key points,459.358 ms,212 key points,2135.21 ms,
