id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
1, 2024-09-09 07:38:18.516 UTC, 0, 17178513408, 161132544, 57611520, 48890880, 268800, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:18.542 UTC, 2024-09-09 07:38:18.865 UTC, 2024-09-09 07:38:19.112 UTC, 0
2, 2024-09-09 07:38:19.112 UTC, 0, 17178513408, 161599488, 57815040, 49509120, 18446744073709405696, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:19.135 UTC, 2024-09-09 07:38:19.548 UTC, 2024-09-09 07:38:19.881 UTC, 0
3, 2024-09-09 07:38:19.882 UTC, 0, 17178513408, 161689600, 58402560, 49416960, 533760, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:19.904 UTC, 2024-09-09 07:38:20.321 UTC, 2024-09-09 07:38:20.682 UTC, 0
4, 2024-09-09 07:38:20.682 UTC, 0, 17178513408, 161927168, 59688960, 50058240, 1178880, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:20.703 UTC, 2024-09-09 07:38:21.128 UTC, 2024-09-09 07:38:21.523 UTC, 0
5, 2024-09-09 07:38:21.523 UTC, 0, 17178513408, 162033664, 59834880, 51229440, 153600, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:21.545 UTC, 2024-09-09 07:38:21.991 UTC, 2024-09-09 07:38:22.376 UTC, 0
6, 2024-09-09 07:38:22.377 UTC, 0, 17179570176, 162512896, 60967680, 51624960, 890880, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:22.398 UTC, 2024-09-09 07:38:22.657 UTC, 2024-09-09 07:38:22.771 UTC, 0
7, 2024-09-09 07:38:22.772 UTC, 0, 17179570176, 164687872, 62542080, 54558720, 18446744073709083136, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:22.793 UTC, 2024-09-09 07:38:23.264 UTC, 2024-09-09 07:38:23.480 UTC, 0
8, 2024-09-09 07:38:23.481 UTC, 0, 17179570176, 164671488, 62461440, 54051840, 18446744073709509376, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:23.500 UTC, 2024-09-09 07:38:23.916 UTC, 2024-09-09 07:38:24.347 UTC, 0
9, 2024-09-09 07:38:24.348 UTC, 0, 17179570176, 164655104, 62618880, 54374400, 18446744073709344256, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:24.369 UTC, 2024-09-09 07:38:24.763 UTC, 2024-09-09 07:38:25.055 UTC, 0
10, 2024-09-09 07:38:25.056 UTC, 0, 17179570176, 164638720, 63793920, 54408960, 933120, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:38:25.076 UTC, 2024-09-09 07:38:25.410 UTC, 2024-09-09 07:38:25.679 UTC, 0
