id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
12, 2024-09-09 07:35:46.563 UTC, 0, 16847081472, 179294208, 850529280, 828898560, 13455360, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:46.586 UTC, 2024-09-09 07:35:46.625 UTC, 2024-09-09 07:35:46.923 UTC, 0
13, 2024-09-09 07:35:46.924 UTC, 0, 16847081472, 179240960, 891805440, 842165760, 41464320, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:46.948 UTC, 2024-09-09 07:35:46.989 UTC, 2024-09-09 07:35:47.313 UTC, 0
14, 2024-09-09 07:35:47.314 UTC, 0, 16847081472, 179191808, 890972160, 883630080, 18446744073708718336, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:47.339 UTC, 2024-09-09 07:35:47.377 UTC, 2024-09-09 07:35:47.669 UTC, 0
15, 2024-09-09 07:35:47.669 UTC, 0, 16847081472, 179159040, 890407680, 882796800, 18446744073708987136, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:47.696 UTC, 2024-09-09 07:35:47.739 UTC, 2024-09-09 07:35:47.984 UTC, 0
16, 2024-09-09 07:35:47.985 UTC, 0, 16847081472, 179195904, 890407680, 882286080, 18446744073709497856, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:48.008 UTC, 2024-09-09 07:35:48.048 UTC, 2024-09-09 07:35:48.356 UTC, 0
17, 2024-09-09 07:35:48.356 UTC, 0, 16847081472, 179232768, 890730240, 882232320, 322560, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:48.381 UTC, 2024-09-09 07:35:48.427 UTC, 2024-09-09 07:35:48.693 UTC, 0
18, 2024-09-09 07:35:48.694 UTC, 0, 16847081472, 179208192, 890730240, 882608640, 18446744073709497856, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:48.717 UTC, 2024-09-09 07:35:48.747 UTC, 2024-09-09 07:35:48.901 UTC, 0
19, 2024-09-09 07:35:48.902 UTC, 0, 16847081472, 179445760, 890542080, 882554880, 18446744073709363456, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:48.927 UTC, 2024-09-09 07:35:48.959 UTC, 2024-09-09 07:35:49.152 UTC, 0
20, 2024-09-09 07:35:49.153 UTC, 0, 16847081472, 179425280, 890300160, 882178560, 18446744073709497856, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:49.177 UTC, 2024-09-09 07:35:49.205 UTC, 2024-09-09 07:35:49.353 UTC, 0
21, 2024-09-09 07:35:49.353 UTC, 0, 16847081472, 179404800, 890058240, 882124800, 18446744073709309696, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:35:49.379 UTC, 2024-09-09 07:35:49.408 UTC, 2024-09-09 07:35:49.557 UTC, 0
