id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
1, 2024-09-09 11:02:25.275 UTC, 0, 37199130624, 254177280, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:25.295 UTC, 2024-09-09 11:02:25.583 UTC, 2024-09-09 11:02:25.923 UTC, 0
2, 2024-09-09 11:02:25.923 UTC, 0, 37266968576, 255438848, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:25.942 UTC, 2024-09-09 11:02:26.221 UTC, 2024-09-09 11:02:26.453 UTC, 0
3, 2024-09-09 11:02:26.453 UTC, 0, 37266968576, 255967232, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:26.472 UTC, 2024-09-09 11:02:26.718 UTC, 2024-09-09 11:02:27.012 UTC, 0
4, 2024-09-09 11:02:27.013 UTC, 0, 37266968576, 256532480, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:27.046 UTC, 2024-09-09 11:02:27.350 UTC, 2024-09-09 11:02:27.609 UTC, 0
5, 2024-09-09 11:02:27.609 UTC, 0, 37266968576, 257249280, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:27.630 UTC, 2024-09-09 11:02:28.021 UTC, 2024-09-09 11:02:28.361 UTC, 0
6, 2024-09-09 11:02:28.361 UTC, 0, 37267697664, 258248704, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:28.381 UTC, 2024-09-09 11:02:28.708 UTC, 2024-09-09 11:02:29.018 UTC, 0
7, 2024-09-09 11:02:29.019 UTC, 0, 37267697664, 258248704, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:29.041 UTC, 2024-09-09 11:02:29.326 UTC, 2024-09-09 11:02:29.614 UTC, 0
8, 2024-09-09 11:02:29.614 UTC, 0, 37267697664, 258519040, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:29.641 UTC, 2024-09-09 11:02:30.042 UTC, 2024-09-09 11:02:30.311 UTC, 0
9, 2024-09-09 11:02:30.311 UTC, 0, 37267697664, 258838528, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:30.334 UTC, 2024-09-09 11:02:30.615 UTC, 2024-09-09 11:02:30.869 UTC, 0
10, 2024-09-09 11:02:30.869 UTC, 0, 37267697664, 259424256, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:30.893 UTC, 2024-09-09 11:02:31.166 UTC, 2024-09-09 11:02:31.461 UTC, 0
11, 2024-09-09 11:02:31.461 UTC, 0, 37267697664, 259424256, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:31.478 UTC, 2024-09-09 11:02:31.802 UTC, 2024-09-09 11:02:32.141 UTC, 0
12, 2024-09-09 11:02:32.141 UTC, 0, 37267972096, 260231168, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:32.161 UTC, 2024-09-09 11:02:32.567 UTC, 2024-09-09 11:02:32.819 UTC, 0
13, 2024-09-09 11:02:32.819 UTC, 0, 37267972096, 261042176, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:32.844 UTC, 2024-09-09 11:02:33.098 UTC, 2024-09-09 11:02:33.326 UTC, 0
14, 2024-09-09 11:02:33.327 UTC, 0, 37267972096, 261312512, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:33.350 UTC, 2024-09-09 11:02:33.588 UTC, 2024-09-09 11:02:33.809 UTC, 0
15, 2024-09-09 11:02:33.810 UTC, 0, 37267972096, 261582848, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:33.828 UTC, 2024-09-09 11:02:34.101 UTC, 2024-09-09 11:02:34.372 UTC, 0
16, 2024-09-09 11:02:34.372 UTC, 0, 37267972096, 261582848, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:34.389 UTC, 2024-09-09 11:02:34.698 UTC, 2024-09-09 11:02:34.975 UTC, 0
17, 2024-09-09 11:02:34.975 UTC, 0, 37267972096, 261582848, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:35.005 UTC, 2024-09-09 11:02:35.304 UTC, 2024-09-09 11:02:35.548 UTC, 0
18, 2024-09-09 11:02:35.549 UTC, 1, 37267972096, 261582848, 12582912, 2097152, 0, -0.147719 0.176132 0.97322 -1.49804, 0.881212 -0.423333 0.210368 1.65647, 0.449049 0.888688 -0.0926752 1.13284, 0 0 0 1, 2024-09-09 11:02:35.573 UTC, 2024-09-09 11:02:35.857 UTC, 2024-09-09 11:02:36.108 UTC, 1
19, 2024-09-09 11:02:36.108 UTC, 0, 37267972096, 261918720, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:36.128 UTC, 2024-09-09 11:02:36.383 UTC, 2024-09-09 11:02:36.565 UTC, 1
20, 2024-09-09 11:02:36.566 UTC, 0, 37267972096, 261918720, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:36.587 UTC, 2024-09-09 11:02:36.905 UTC, 2024-09-09 11:02:37.178 UTC, 1
21, 2024-09-09 11:02:37.178 UTC, 0, 37267972096, 262189056, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:37.214 UTC, 2024-09-09 11:02:37.544 UTC, 2024-09-09 11:02:37.940 UTC, 1
22, 2024-09-09 11:02:37.941 UTC, 0, 37269057536, 263020544, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:37.969 UTC, 2024-09-09 11:02:38.342 UTC, 2024-09-09 11:02:38.715 UTC, 1
23, 2024-09-09 11:02:38.715 UTC, 0, 37269057536, 263544832, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:38.742 UTC, 2024-09-09 11:02:39.103 UTC, 2024-09-09 11:02:39.474 UTC, 1
24, 2024-09-09 11:02:39.475 UTC, 0, 37269057536, 263544832, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:39.501 UTC, 2024-09-09 11:02:39.850 UTC, 2024-09-09 11:02:40.174 UTC, 1
25, 2024-09-09 11:02:40.174 UTC, 0, 37269057536, 263544832, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:40.191 UTC, 2024-09-09 11:02:40.481 UTC, 2024-09-09 11:02:40.717 UTC, 1
26, 2024-09-09 11:02:40.717 UTC, 0, 37269057536, 263544832, 12582912, 2097152, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 11:02:40.746 UTC, 2024-09-09 11:02:41.150 UTC, 2024-09-09 11:02:41.523 UTC, 1
