id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
1, 2024-09-09 07:31:31.619 UTC, 0, 16845414400, 179322880, 11942400, 13474560, 18446744073709336576, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:31.652 UTC, 2024-09-09 07:31:31.686 UTC, 2024-09-09 07:31:31.855 UTC, 0
2, 2024-09-09 07:31:31.856 UTC, 0, 16846323712, 180477952, 13125120, 13474560, 967680, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:31.881 UTC, 2024-09-09 07:31:31.918 UTC, 2024-09-09 07:31:32.148 UTC, 0
3, 2024-09-09 07:31:32.150 UTC, 0, 16846323712, 180600832, 12883200, 14254080, 18446744073709497856, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:32.172 UTC, 2024-09-09 07:31:32.202 UTC, 2024-09-09 07:31:32.357 UTC, 0
4, 2024-09-09 07:31:32.357 UTC, 0, 16846323712, 180633600, 12695040, 14200320, 18446744073709363456, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:32.377 UTC, 2024-09-09 07:31:32.399 UTC, 2024-09-09 07:31:32.503 UTC, 0
5, 2024-09-09 07:31:32.504 UTC, 0, 16846323712, 180662272, 12641280, 13958400, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:32.522 UTC, 2024-09-09 07:31:32.548 UTC, 2024-09-09 07:31:32.690 UTC, 0
6, 2024-09-09 07:31:32.691 UTC, 0, 16846323712, 180682752, 12453120, 13958400, 18446744073709363456, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:32.711 UTC, 2024-09-09 07:31:32.739 UTC, 2024-09-09 07:31:32.883 UTC, 0
7, 2024-09-09 07:31:32.883 UTC, 0, 16846323712, 180707328, 12656640, 13770240, 203520, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:32.905 UTC, 2024-09-09 07:31:32.926 UTC, 2024-09-09 07:31:33.038 UTC, 0
8, 2024-09-09 07:31:33.039 UTC, 0, 16846323712, 180695040, 12656640, 13973760, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:33.061 UTC, 2024-09-09 07:31:33.088 UTC, 2024-09-09 07:31:33.257 UTC, 0
9, 2024-09-09 07:31:33.259 UTC, 0, 16846323712, 180719616, 18558720, 13785600, 6090240, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:33.279 UTC, 2024-09-09 07:31:33.315 UTC, 2024-09-09 07:31:33.552 UTC, 0
10, 2024-09-09 07:31:33.553 UTC, 0, 16846323712, 180719616, 18589440, 19906560, 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:31:33.575 UTC, 2024-09-09 07:31:33.597 UTC, 2024-09-09 07:31:33.700 UTC, 0
