id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
18, 2024-09-09 07:36:16.161 UTC, 0, 16914042880, 179326976, 52853760, 42892800, 26880, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:16.186 UTC, 2024-09-09 07:36:16.229 UTC, 2024-09-09 07:36:16.567 UTC, 0
19, 2024-09-09 07:36:16.567 UTC, 0, 16914042880, 179286016, 52615680, 43057920, 18446744073709175296, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:16.592 UTC, 2024-09-09 07:36:16.648 UTC, 2024-09-09 07:36:17.058 UTC, 0
20, 2024-09-09 07:36:17.058 UTC, 0, 16914042880, 179216384, 53533440, 42850560, 748800, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:17.086 UTC, 2024-09-09 07:36:17.180 UTC, 2024-09-09 07:36:17.996 UTC, 0
21, 2024-09-09 07:36:17.996 UTC, 0, 16914042880, 179171328, 53587200, 43676160, 18446744073709528576, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:18.022 UTC, 2024-09-09 07:36:18.072 UTC, 2024-09-09 07:36:18.479 UTC, 0
22, 2024-09-09 07:36:18.479 UTC, 0, 16914042880, 179142656, 53552640, 43822080, 18446744073709348096, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:18.505 UTC, 2024-09-09 07:36:18.535 UTC, 2024-09-09 07:36:18.825 UTC, 0
23, 2024-09-09 07:36:18.826 UTC, 0, 16914042880, 179191808, 53610240, 43691520, 18446744073709536256, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:18.852 UTC, 2024-09-09 07:36:18.881 UTC, 2024-09-09 07:36:19.136 UTC, 0
24, 2024-09-09 07:36:19.136 UTC, 0, 16914042880, 179154944, 53863680, 43680000, 249600, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:19.163 UTC, 2024-09-09 07:36:19.207 UTC, 2024-09-09 07:36:19.562 UTC, 0
25, 2024-09-09 07:36:19.562 UTC, 0, 16914042880, 179359744, 53598720, 43568640, 96000, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:19.588 UTC, 2024-09-09 07:36:19.654 UTC, 2024-09-09 07:36:20.183 UTC, 0
26, 2024-09-09 07:36:20.183 UTC, 0, 16914042880, 179302400, 53383680, 43511040, 18446744073709490176, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:20.209 UTC, 2024-09-09 07:36:20.278 UTC, 2024-09-09 07:36:20.883 UTC, 0
27, 2024-09-09 07:36:20.884 UTC, 0, 16914042880, 179253248, 55553280, 43426560, 2192640, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:20.911 UTC, 2024-09-09 07:36:21.011 UTC, 2024-09-09 07:36:21.904 UTC, 0
28, 2024-09-09 07:36:21.905 UTC, 0, 16914042880, 179355648, 53667840, 43687680, 46080, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:21.931 UTC, 2024-09-09 07:36:22.013 UTC, 2024-09-09 07:36:22.643 UTC, 0
29, 2024-09-09 07:36:22.643 UTC, 0, 16914042880, 179318784, 53779200, 43802880, 42240, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:22.669 UTC, 2024-09-09 07:36:22.721 UTC, 2024-09-09 07:36:23.119 UTC, 0
30, 2024-09-09 07:36:23.119 UTC, 0, 16914042880, 179253248, 53291520, 43941120, 18446744073708967936, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:23.146 UTC, 2024-09-09 07:36:23.220 UTC, 2024-09-09 07:36:23.807 UTC, 0
