id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
1, 2024-09-09 07:33:40.657 UTC, 0, 16846004224, 177864704, 84833280, 83984640, 92160, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:40.688 UTC, 2024-09-09 07:33:40.732 UTC, 2024-09-09 07:33:41.229 UTC, 1
2, 2024-09-09 07:33:41.229 UTC, 0, 16846913536, 178761728, 85785600, 84802560, 226560, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:41.254 UTC, 2024-09-09 07:33:41.299 UTC, 2024-09-09 07:33:41.850 UTC, 1
3, 2024-09-09 07:33:41.851 UTC, 0, 16846913536, 178790400, 86177280, 85029120, 391680, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:41.876 UTC, 2024-09-09 07:33:41.906 UTC, 2024-09-09 07:33:42.105 UTC, 1
4, 2024-09-09 07:33:42.105 UTC, 0, 16846913536, 179048448, 86108160, 85232640, 119040, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:42.128 UTC, 2024-09-09 07:33:42.170 UTC, 2024-09-09 07:33:42.622 UTC, 1
5, 2024-09-09 07:33:42.622 UTC, 0, 16846913536, 179048448, 85724160, 84975360, 18446744073709543936, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:42.644 UTC, 2024-09-09 07:33:42.672 UTC, 2024-09-09 07:33:42.869 UTC, 1
6, 2024-09-09 07:33:42.870 UTC, 0, 16846913536, 179122176, 85797120, 85209600, 18446744073709382656, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:42.892 UTC, 2024-09-09 07:33:42.937 UTC, 2024-09-09 07:33:43.445 UTC, 1
7, 2024-09-09 07:33:43.445 UTC, 0, 16846913536, 179437568, 85666560, 84852480, 57600, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:43.468 UTC, 2024-09-09 07:33:43.513 UTC, 2024-09-09 07:33:44.074 UTC, 1
8, 2024-09-09 07:33:44.075 UTC, 0, 16846913536, 179453952, 85758720, 84856320, 145920, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:44.096 UTC, 2024-09-09 07:33:44.144 UTC, 2024-09-09 07:33:44.699 UTC, 1
9, 2024-09-09 07:33:44.699 UTC, 0, 16846913536, 179433472, 85704960, 84963840, 18446744073709536256, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:44.721 UTC, 2024-09-09 07:33:44.756 UTC, 2024-09-09 07:33:45.081 UTC, 1
10, 2024-09-09 07:33:45.082 UTC, 0, 16846913536, 179421184, 86142720, 85244160, 142080, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:33:45.102 UTC, 2024-09-09 07:33:45.126 UTC, 2024-09-09 07:33:45.282 UTC, 1
