hostname,executable,timestamp,cmd_args,srcCloud,destCloudPtNT,destCloudDesc,RANSAC_preset,NE&FEST src [ms],align [ms],fitScore,allignment,L2SQR,info,tf_martrix_filename,maxIter,simThrH,maxCorrDist,inlierFract
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:57.159660026 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_9_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_9_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,154.989043,77619.614595,15.528510,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:59.239679294 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_0_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_0_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,1100.574200,77038.491693,14.907084,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:59.188709496 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_11_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_11_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,1029.702655,78057.698775,15.299098,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:59.173933706 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_10_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_10_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,966.984688,83388.971944,16.812826,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:59.176666433 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_1_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_1_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,1051.750073,87200.685419,15.681606,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:59.228414462 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_7_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_7_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,993.937043,91911.035256,14.829762,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:57.162682873 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_5_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_5_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,195.857805,95368.582169,13.829933,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:59.168627575 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_4_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_4_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,908.375781,94358.382197,14.859763,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:59.195077073 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_2_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_2_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,1063.327844,96618.372410,15.212751,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
ChrisLegion,./15_fpfh_registration,09/11/24 18:21:59.794032814 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4.pcd ../../files/20240416_fhtw_stairs_p5a_8_filtered.pcd -p fpfh_4 -log ,../../files/20240416_fhtw_stairs_p5a_8_filtered.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_fpfh_4_fpfh33.pcd,fpfh_4,734.341564,100609.677480,15.649839,FAILED,none,none,none,5000000,0.930000,0.300000,0.960000
